stereo-stereo amba,Reventlowsgade 14, 3. tv1651 København V,København V,null,43717219,nicolai@podpeople.dk,4009489961,virksomhed,false,false,false,false,900300 Kunstnerisk skaben,,1651,null,true,2022-11-01,NORMAL,25688882,Andelsselskab (-forening) med begrænset ansvar,false
Daniella Invest Holding ApS,Druehaven 43, 2. tv2500 Valby,Valby,null,43868683,null,4009575562,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2500,null,true,2023-02-22,NORMAL,null,Anpartsselskab,false
DORTHE IPSEN HOLDING ApS,Stavsdalvej 443760 Gudhjem,Gudhjem,null,36422483,null,4003801858,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,3760,null,false,2014-10-31,NORMAL,null,Anpartsselskab,false
Sjølle Holding ApS,Lunavej 82610 Rødovre,Rødovre,null,42890448,null,4009100119,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2610,null,true,2021-12-07,NORMAL,null,Anpartsselskab,false
GODO ApS,Fjeldparken 8Tved6000 Kolding,Kolding,null,40353313,null,4008014875,virksomhed,false,false,false,false,472500 Detailhandel med drikkevarer,,6000,null,true,2019-03-18,NORMAL,null,Anpartsselskab,false
S. Beck Holding ApS,Stenlandsvej 102300 København S,København S,null,42696110,null,4009012975,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2300,null,true,2021-09-20,NORMAL,null,Anpartsselskab,false
Flexibil Holding ApS,C/O Ole DegnBørglumvej 88Tjørring7400 Herning,Herning,C/O Ole Degn,39807580,oledegn71@gmail.com,4007753314,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7400,null,true,2018-08-24,NORMAL,null,Anpartsselskab,false
Autoriseret Fysioterapeut ABFys Faxe Fysioterapi ApS,Rådhusvej 134640 Faxe,Faxe,null,43888935,andreas@faxefys.dk,4009586677,virksomhed,false,false,false,false,869020 Fysio- og ergoterapeuter,,4640,null,true,2023-03-01,NORMAL,56713435,Anpartsselskab,false
STEEN BRYLLE HOLDING ApS,Øresunds Alle 12791 Dragør,Dragør,null,26264618,null,4597124,virksomhed,false,false,false,false,643030 Investeringsselskaber,,2791,null,false,2001-09-27,NORMAL,32473230,Anpartsselskab,false
BRYLLE HOLDING ApS,C/O Rasmus BrylleRaagaards Alle 112791 Dragør,Dragør,C/O Rasmus Brylle,31763320,null,4001713640,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2791,null,false,2008-09-02,NORMAL,null,Anpartsselskab,false
DigiQuest ApS,Inge Lehmanns Gade 10, 6.8000 Aarhus C,Aarhus C,null,43476998,info@digiquest.dk,4009364730,virksomhed,false,false,false,false,582900 Anden udgivelse af software,,8000,null,true,2022-08-22,NORMAL,22726737,Anpartsselskab,false
LTMH Group ApS,Solparken 3, 1. th4293 Dianalund,Dianalund,null,41601825,null,4008543787,virksomhed,false,false,false,false,439990 Anden bygge- og anlægsvirksomhed, som kræver specialisering,,4293,null,true,2020-08-17,NORMAL,null,Anpartsselskab,false
Steffen Olsen Holding ApS,Blindkildevej 3Solbjerg4270 Høng,Høng,null,40106758,null,4007901695,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4270,null,true,2018-12-14,NORMAL,null,Anpartsselskab,false
Sommerro Invest ApS,Irma Pedersens Gade 29, 4. 18000 Aarhus C,Aarhus C,null,43344692,null,4009304274,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,8000,null,true,2022-06-22,NORMAL,null,Anpartsselskab,false
FS Fussbodensysteme DK Filial af FS Fussbodensysteme GmbH Tyskland,C/O WoxeværkOlgas Alle 46000 Kolding,Kolding,C/O Woxeværk,43373692,fsfussboden@gmail.com,4009318381,virksomhed,false,false,false,false,433300 Udførelse af gulvbelægninger og vægbeklædning,,6000,null,true,2022-07-05,NORMAL,null,Filial af udenlandsk anpartsselskab eller selskab,false
Ejendomsselskabet Rønøs Allé 2 ApS,C/O LH Hockerup A/SRønøs Alle 44000 Roskilde,Roskilde,C/O LH Hockerup A/S,37200794,null,4006317580,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,4000,null,true,2015-11-03,NORMAL,46365760,Anpartsselskab,false
Las Jaras Holding ApS,C/O Thorben Gonzalez NielsenPræstebakken 377480 Vildbjerg,Vildbjerg,C/O Thorben Gonzalez Nielsen,39161044,null,4007399877,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,7480,null,true,2017-12-08,NORMAL,null,Anpartsselskab,false
Anne Mette Sørensen Holding ApS,Bynkevej 148240 Risskov,Risskov,null,39178184,null,4007416044,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8240,null,true,2017-12-09,NORMAL,null,Anpartsselskab,false
WWB Holding ApS,Sct Olafs Vej 149800 Hjørring,Hjørring,null,36711442,null,4005971836,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,9800,null,false,2015-04-14,NORMAL,null,Anpartsselskab,false
Leonora Invest ApS,Langebjergvej 83330 Gørløse,Gørløse,null,41955155,susannebechsorensen@gmail.com,4008685264,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3330,null,true,2020-12-16,NORMAL,60404316,Anpartsselskab,false
JDN HOLDING II ApS,Haslundkærvej 518940 Randers SV,Randers SV,null,29630194,null,4001575713,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8940,null,false,2006-06-27,NORMAL,86434777,Anpartsselskab,false
Inger M Holding ApS,Rørthvej 33, st. tv8300 Odder,Odder,null,43377205,null,4009320061,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8300,null,false,2022-07-06,NORMAL,null,Anpartsselskab,false
CBH Transport og Kurèr ApS,Topager 22Baldersbrønde2640 Hedehusene,Hedehusene,null,43911104,null,4009597433,virksomhed,false,false,false,false,494100 Vejgodstransport,,2640,null,true,2023-03-07,NORMAL,null,Anpartsselskab,false
P. Bøgeskov Holding ApS,C/O Per BøgeskovKærgårdsvej 6Gram8660 Skanderborg,Skanderborg,C/O Per Bøgeskov,39226049,null,4007465008,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8660,null,true,2018-01-01,NORMAL,null,Anpartsselskab,false
AH Products ApS,C/O Andreas HermansenØsttoften 38250 Egå,Egå,C/O Andreas Hermansen,40260617,mail@andreashermansen.com,4007973440,virksomhed,false,false,false,false,620900 Anden it-servicevirksomhed,,8250,null,false,2019-02-15,NORMAL,24242525,Anpartsselskab,false
Andreas Hermansen Business Analytics K/S,Østtoften 38250 Egå,Egå,null,43802666,null,4009540363,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,8250,null,true,2023-01-24,NORMAL,null,Kommanditselskab,false
Degns Invest ApS,C/O Christian Degn ClausenSvanstrup 56261 Bredebro,Bredebro,C/O Christian Degn Clausen,41970677,Degnclausen@hotmail.com,4008692522,virksomhed,false,false,false,false,643030 Investeringsselskaber,,6261,null,true,2020-12-17,NORMAL,20729581,Anpartsselskab,false
SYDJYSK DATA ApS,Kokholm 1A6000 Kolding,Kolding,null,30570898,lo@sydjyskdata.dk,4001629920,virksomhed,false,false,false,false,951100 Reparation af computere og ydre enheder,,6000,null,true,2007-04-27,NORMAL,29939452,Anpartsselskab,false
PropertyMonkies ApS,C/O ChristensenKammerrådensvej 42970 Hørsholm,Hørsholm,C/O Christensen,39627647,jenscom@hotmail.com,4007669754,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,2970,null,true,2018-06-08,NORMAL,27828085,Anpartsselskab,false
MAMA FINANS ApS,Hesselrødvej 362980 Kokkedal,Kokkedal,null,34728631,mads@ksrasmussen.dk,4001927236,virksomhed,false,false,false,false,466900 Engroshandel med andre maskiner og andet udstyr,,2980,null,false,2012-11-02,NORMAL,null,Anpartsselskab,false
SNE Holding Aps,C/O EriksenMorbærvej 113450 Allerød,Allerød,C/O Eriksen,39658054,null,4007684216,virksomhed,false,false,false,false,620200 Konsulentbistand vedrørende informationsteknologi,,3450,null,true,2018-06-18,NORMAL,null,Anpartsselskab,false
Horn Klausen Holding ApS,Møllevang 78831 Løgstrup,Løgstrup,null,39641550,null,4007676186,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8831,null,false,2018-06-14,NORMAL,null,Anpartsselskab,false
Silas Christensen Holding ApS,Nestors Alle 302650 Hvidovre,Hvidovre,null,42695009,null,4009012355,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2650,null,false,2021-09-20,NORMAL,null,Anpartsselskab,false
Better Worklife ApS,C/O Lill PalmbladHauser Plads 32, 2.1127 København K,København K,C/O Lill Palmblad,41892978,lill@palmblad.dk,4008658109,virksomhed,false,false,false,false,869030 Psykologisk rådgivning,,1127,null,true,2020-11-27,NORMAL,60616577,Anpartsselskab,false
A.C.E. Holding ApS,Højvangen 29Velling6950 Ringkøbing,Ringkøbing,null,42657174,null,4008994302,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,6950,null,false,2021-09-02,NORMAL,null,Anpartsselskab,false
Gert Hansen Holding ApS,Søborg Hovedgade 12, 1. th2870 Dyssegård,Dyssegård,null,42591033,null,4008967836,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2870,null,true,2021-08-10,NORMAL,null,Anpartsselskab,false
THORKILD JESPERSEN HOLDING ApS,C/O Thorkild JespersenNiels Juels Vej 17Skovsgaard9460 Brovst,Brovst,C/O Thorkild Jespersen,25847768,null,4001299357,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,9460,null,false,2001-01-16,NORMAL,98231716,Anpartsselskab,false
APR HOLDING ApS,Rathlousgade 138300 Odder,Odder,null,19669181,ar@oamail.dk,4000995982,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8300,null,true,1996-10-22,NORMAL,20940733,Anpartsselskab,false
LJR Teknik Holding ApS,Klosterbakken 666230 Rødekro,Rødekro,null,42542342,null,4008948088,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,6230,null,true,2021-07-12,NORMAL,null,Anpartsselskab,false
AMBER STAR ApS,Bækager Alle 512670 Greve,Greve,null,35032320,null,4001960266,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2670,null,false,2013-01-28,NORMAL,null,Anpartsselskab,false
ELO AAGAARD ApS,Østre Havnevej 205400 Bogense,Bogense,null,18240084,null,4000966001,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,5400,null,false,1994-12-31,NORMAL,64811933,Anpartsselskab,false
Dan Solutions ApS,Industriholmen 802650 Hvidovre,Hvidovre,null,43275321,kontakt@dan-solutions.com,4009272033,virksomhed,false,false,false,false,821100 Kombinerede administrationsserviceydelser,,2650,null,true,2022-03-29,NORMAL,null,Anpartsselskab,false
IWS INVEST ApS,Granhaven 2, st. 16230 Rødekro,Rødekro,null,27237185,sander@jagt.dk,4001412563,virksomhed,false,false,false,false,181200 Anden trykning,,6230,null,true,2003-06-28,NORMAL,35135155,Anpartsselskab,false
Pless og Jalking Ejendomme ApS,Rådmandsgade 53A, 3. th2200 København N,København N,null,42470333,null,4008913588,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,2200,null,true,2021-06-14,NORMAL,null,Anpartsselskab,false
BH-Holding ApS,Kratbjerg 2053480 Fredensborg,Fredensborg,null,42052817,null,4008726025,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,3480,null,true,2021-01-21,NORMAL,null,Anpartsselskab,false
TS2019DK ApS,Østerbrogade 226, st. 12100 København Ø,København Ø,null,41001666,null,4008291179,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,2100,null,true,2019-12-11,NORMAL,null,Anpartsselskab,false
VENTURE TOUR SMBA,Parkvænget 15, 2. mf4000 Roskilde,Roskilde,null,33068336,info@venturetour.com,4001823099,virksomhed,false,false,false,false,791200 Rejsearrangører,,4000,null,true,2010-07-19,NORMAL,50160193,Selskab med begrænset ansvar,false
Bonde R&D Holding ApS,C/O Mikkel Bonde WiuffGubsøtoften 168600 Silkeborg,Silkeborg,C/O Mikkel Bonde Wiuff,38175890,mikbonde@gmail.com,4006709060,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8600,null,true,2016-11-01,NORMAL,null,Anpartsselskab,false
Bent Lauritsen Holding ApS,Rugvænget 167500 Holstebro,Holstebro,null,38173405,null,4006708064,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7500,null,true,2016-11-11,NORMAL,null,Anpartsselskab,false
Orkide Design ApS,Galtebjergvej 5B, 1. th4591 Føllenslev,Føllenslev,null,26707420,null,4001380781,virksomhed,false,false,false,false,561010 Restauranter,,4591,null,true,2002-07-03,NORMAL,59460141,Anpartsselskab,false
SILOEN ApS,C/O Adiso ApSWilhelmsvej 7Dageløkke3050 Humlebæk,Humlebæk,C/O Adiso ApS,25635485,str@siloen.dk,2537273,virksomhed,false,false,false,false,620100 Computerprogrammering,,3050,null,true,2000-09-26,NORMAL,40800561,Anpartsselskab,false
Werner & Jensen ApS,Prags Boulevard 632300 København S,København S,null,42917958,null,4009112854,virksomhed,false,false,false,false,749090 Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n.,,2300,null,true,2021-12-17,NORMAL,null,Anpartsselskab,false
JESPER M. CHRISTENSEN HOLDING ApS,Marianevej 55Vinde7800 Skive,Skive,null,29146683,blu@jinx.dk,3536020,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,7800,null,true,2005-10-17,NORMAL,null,Anpartsselskab,false
TBMarx Holding ApS,Rugvej 24040 Jyllinge,Jyllinge,null,42621897,null,4008980158,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4040,null,false,2021-08-19,NORMAL,null,Anpartsselskab,false
Gamborg Bryghus ApS,C/O Stefan SørensenGamborgvej 16Gamborg5500 Middelfart,Middelfart,C/O Stefan Sørensen,42566691,GamborgBryghus@gmail.com,4008958464,virksomhed,false,false,false,false,110500 Fremstilling af øl,,5500,null,true,2021-07-26,NORMAL,null,Anpartsselskab,false
Löwenstern ApS,Hammervej 1039310 Vodskov,Vodskov,null,42597821,null,4008971122,virksomhed,false,false,false,false,642010 Finansielle holdingselskaber,,9310,null,true,2021-08-12,NORMAL,null,Anpartsselskab,false
Batteri Energi Holding ApS,Østervangen 42Skovby8464 Galten,Galten,null,41756152,null,4008604397,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8464,null,true,2020-10-09,NORMAL,null,Anpartsselskab,false
SØGAARD HOLDING PANDRUP ApS,Kingosvej 519490 Pandrup,Pandrup,null,33369824,null,4001845291,virksomhed,false,false,false,false,711290 Anden teknisk rådgivning,,9490,null,false,2010-12-20,NORMAL,null,Anpartsselskab,false
Events4all ApS,Knudsvej 2C4180 Sorø,Sorø,null,38530259,info@events4all.dk,4006846581,virksomhed,false,false,false,false,829900 Anden forretningsservice i.a.n.,,4180,null,true,2017-03-29,NORMAL,null,Anpartsselskab,false
F.A.B. ApS,Prags Boulevard 652300 København S,København S,null,42623199,null,4008980746,virksomhed,false,false,false,false,433200 Tømrer- og bygningssnedkervirksomhed,,2300,null,true,2021-08-23,NORMAL,null,Anpartsselskab,false
M.S. Hansen Holding ApS,C/O Morten Schultz HansenBøgevænget 307800 Skive,Skive,C/O Morten Schultz Hansen,42649031,mortens.hansen91@gmail.com,4008991317,virksomhed,false,false,false,false,432900 Anden bygningsinstallationsvirksomhed,,7800,null,true,2021-08-26,NORMAL,null,Anpartsselskab,false
Riisager Holding 2021 ApS,Rudbjergvej 15Hadbjerg8370 Hadsten,Hadsten,null,42643645,null,4008989093,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8370,null,true,2021-09-01,NORMAL,null,Anpartsselskab,false
Project Alliance ApS,Weidekampsgade 61, 3. tv2300 København S,København S,null,42876852,sorenskovhansen@gmail.com,4009093931,virksomhed,false,false,false,false,711210 Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder,,2300,null,true,2021-12-02,NORMAL,null,Anpartsselskab,false
KICL Holding ApS,C/O Kim ClausenFælledvej 727000 Fredericia,Fredericia,C/O Kim Clausen,43331663,null,4009297723,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7000,null,true,2022-06-15,NORMAL,null,Anpartsselskab,false
Ærø Guesthouse & Cafe ApS,Vestergade 605970 Ærøskøbing,Ærøskøbing,null,40485406,contact@aeroe-guesthouse.com,4008072877,virksomhed,false,false,false,false,561010 Restauranter,,5970,null,false,2019-04-28,NORMAL,22549000,Anpartsselskab,false
Peter Graugaard Holding ApS,Sidesporet 117500 Holstebro,Holstebro,null,40333231,null,4008006261,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7500,null,true,2019-03-11,NORMAL,29160111,Anpartsselskab,false
Motec Invest ApS,Industrivænget 184622 Havdrup,Havdrup,null,36733993,martin@skovbodata.dk,4006005218,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,4622,null,true,2015-05-05,NORMAL,22674610,Anpartsselskab,false
AC Antigraffiti ApS,Maglebjergvej 62800 Kongens Lyngby,Kongens Lyngby,null,44001357,null,4009642423,virksomhed,false,false,false,false,812290 Anden rengøring af bygninger og rengøring af erhvervslokaler,,2800,null,true,2023-04-20,NORMAL,null,Anpartsselskab,false
LMJ BUCH HOLDING ApS,Lyngbyvej 5Lillebrænde4850 Stubbekøbing,Stubbekøbing,null,32775780,null,4001794308,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,4850,null,false,2010-02-09,NORMAL,null,Anpartsselskab,false
Macan Holding ApS,Vibevej 107160 Tørring,Tørring,null,42802530,null,4009060737,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7160,null,true,2021-11-02,NORMAL,null,Anpartsselskab,false
GLOBALPEOPLE DK ApS,Klosterhaven 183460 Birkerød,Birkerød,null,27037062,john.christensen.dk@gmail.com,4001406759,virksomhed,false,false,false,false,702200 Virksomhedsrådgivning og anden rådgivning om driftsledelse,,3460,null,true,2003-02-21,NORMAL,29462946,Anpartsselskab,false
The Tideinvest Corporation ApS,C/O Flemming NielsenKornbakken 22970 Hørsholm,Hørsholm,C/O Flemming Nielsen,37451835,tideinvest@gmail.com,4006450655,virksomhed,false,false,false,false,749090 Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n.,,2970,null,true,2016-02-14,NORMAL,null,Anpartsselskab,false
Myluxday Holding ApS,Baltorpvej 27, 3. th2750 Ballerup,Ballerup,null,42823139,null,4009069751,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2750,null,true,2021-11-02,NORMAL,null,Anpartsselskab,false
Lennart Ejby Hansen ApS,Ranunkelvangen 42680 Solrød Strand,Solrød Strand,null,41461284,rejseglade@gmail.com,4008486461,virksomhed,false,false,false,false,432100 El-installation,,2680,null,true,2020-06-24,NORMAL,71747433,Anpartsselskab,false
JØRN T. SØRENSEN ApS,Tinggårdshegnet 494030 Tune,Tune,null,12242573,null,4000832895,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,4030,null,false,1988-06-27,NORMAL,46139300,Anpartsselskab,false
SMT Holding ApS,Ranunkelvangen 42680 Solrød Strand,Solrød Strand,null,41356529,null,4008443399,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2680,null,true,2020-05-13,NORMAL,71747433,Anpartsselskab,false
GREEN POWER INVEST ApS,C/O Abel & Skovgård Larsen, AdvokatfirmaÅboulevarden 31, 3.8000 Aarhus C,Aarhus C,C/O Abel & Skovgård Larsen, Advokatfirma,32556663,null,4001778221,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,8000,null,true,2009-10-27,NORMAL,null,Anpartsselskab,false
JEMICA HOLDING ApS,C/O Abel & Skovgård Larsen, AdvokatfirmaÅboulevarden 31, 3.8000 Aarhus C,Aarhus C,C/O Abel & Skovgård Larsen, Advokatfirma,25193148,null,4001246948,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8000,null,false,1999-12-21,NORMAL,null,Anpartsselskab,false
Sarring Holding ApS,Pagteroldvej 532650 Hvidovre,Hvidovre,null,39791269,null,4007746136,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2650,null,true,2018-08-14,NORMAL,null,Anpartsselskab,false
Ruéce Studio ApS,C/O c/o Paul Petersen, Arnum VVS ApSBjerglundsvej 1Arnum6510 Gram,Gram,C/O c/o Paul Petersen, Arnum VVS ApS,40432078,mette@ruecestudio.com,4008050104,virksomhed,false,false,false,false,464210 Engroshandel med beklædning,,6510,null,true,2019-04-04,NORMAL,29657095,Anpartsselskab,false
HVFK Holding ApS,Svendborgvej 451Højby5260 Odense S,Odense S,null,42120812,null,4008754510,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,5260,null,true,2021-02-12,NORMAL,null,Anpartsselskab,false
Balslev Media ApS,Gefionsvej 248230 Åbyhøj,Åbyhøj,null,26639506,janbalslev@gmail.com,3777829,virksomhed,false,false,false,false,731110 Reklamebureauer,,8230,null,true,2002-05-07,NORMAL,31454513,Anpartsselskab,false
GRUE KAPITALFORVALTNING AF 1/10 2002 ApS,Blåmunkevej 227500 Holstebro,Holstebro,null,27189911,null,4001410813,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,7500,null,false,2003-04-23,NORMAL,null,Anpartsselskab,false
S. Cassøe Holding ApS,Seglager 418370 Hadsten,Hadsten,null,40323554,sca@com-sol.dk,4008002115,virksomhed,false,false,false,false,741010 Industriel design og produktdesign,,8370,null,true,2019-03-04,NORMAL,71743460,Anpartsselskab,false
ESMANN ENERGY ApS,C/O Thomas EsmannHavnegade 17, 9. 19400 Nørresundby,Nørresundby,C/O Thomas Esmann,25344723,te@esmannenergy.dk,4001982923,virksomhed,false,false,false,false,681000 Køb og salg af egen fast ejendom,,9400,null,true,2013-12-04,NORMAL,26880027,Anpartsselskab,false
Virkelund ApS,Kongsvang Allé 20, 1. tv8000 Aarhus C,Aarhus C,null,41958065,null,4008686602,virksomhed,false,false,false,false,682030 Anden udlejning af boliger,,8000,null,true,2020-12-09,NORMAL,null,Anpartsselskab,false
Bordbomben Holding ApS,Højbro Plads 101200 København K,København K,null,43572504,null,4009409667,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,1200,null,true,2022-10-10,NORMAL,null,Anpartsselskab,false
Maria Theresa Olsen Holding ApS,Ømkulevej 297100 Vejle,Vejle,null,38883941,null,4007004517,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7100,null,true,2017-08-24,NORMAL,null,Anpartsselskab,false
ABB Rengøring ApS,Usserød Kongevej 46A2970 Hørsholm,Hørsholm,null,43662503,null,4009455898,virksomhed,false,false,false,false,812100 Almindelig rengøring i bygninger,,2970,null,true,2022-11-22,NORMAL,null,Anpartsselskab,false
MWTransport ApS,Havdrupvej 632700 Brønshøj,Brønshøj,null,43432184,null,4009344885,virksomhed,false,false,false,false,494200 Flytteforretninger,,2700,null,true,2022-08-08,NORMAL,null,Anpartsselskab,false
CRH HOLDING ApS,Dempeeng 12Trørød2950 Vedbæk,Vedbæk,null,29211450,cr@sirena.dk,4001558668,virksomhed,false,false,false,false,649900 Anden finansiel formidling undtagen forsikring og pensionsforsikring, i.a.n.,,2950,null,true,2005-12-14,NORMAL,null,Anpartsselskab,false
UTOPIA ApS,Grønsundvej 602Bogø4793 Bogø By,Bogø By,null,36402040,info@aerowalk.dk,4003790438,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4793,null,false,2014-10-09,NORMAL,30798812,Anpartsselskab,false
SA HOLDING 03 ApS,Irisvej 124920 Søllested,Søllested,null,27174590,null,4001415938,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4920,null,false,2003-05-23,NORMAL,null,Anpartsselskab,false
SIMON BAGGER HOLDING ApS,C/O Simon BaggerFrændevej 34A2870 Dyssegård,Dyssegård,C/O Simon Bagger,42928755,sbagger@me.com,4009118460,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,2870,null,true,2021-12-12,NORMAL,29100925,Anpartsselskab,false
Christian Kongsgaard ApS,Eriksgade 1, 1. tv1708 København V,København V,null,42841633,christian@kongsgaard.eu,4009078215,virksomhed,false,false,false,false,620100 Computerprogrammering,,1708,null,true,2021-11-17,NORMAL,40968962,Anpartsselskab,false
FBH Holding, Vejle ApS,Strandvejen 697120 Vejle Øst,Vejle Øst,null,39771233,null,4007737264,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7120,null,false,2018-08-06,NORMAL,null,Anpartsselskab,false
KGD Holding ApS 2,Uldhøjs Ager 68300 Odder,Odder,null,43070746,null,4009180085,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8300,null,true,2022-02-21,NORMAL,null,Anpartsselskab,false
Laursen-Invest ApS,C/O René LaursenGyvelhøjen 2Vejby7860 Spøttrup,Spøttrup,C/O René Laursen,39706482,rene.vejby@gmail.com,4007707379,virksomhed,false,false,false,false,682040 Udlejning af erhvervsejendomme,,7860,null,true,2018-07-01,NORMAL,21269271,Anpartsselskab,false
Dapplix Medical ApS,Lyngbyvej 2252900 Hellerup,Hellerup,null,39721597,null,4007714985,virksomhed,false,false,false,false,464610 Engroshandel med medicinalvarer og sygeplejeartikler,,2900,null,true,2018-07-01,NORMAL,null,Anpartsselskab,false
Bloch-Hamre Invest ApS,Slesvigsgade 498800 Viborg,Viborg,null,42583537,null,4008965259,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,8800,null,true,2021-08-04,NORMAL,null,Anpartsselskab,false
Foghs Holding ApS,Gl Hornstrupvej 207100 Vejle,Vejle,null,39608324,null,4007660129,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,7100,null,false,2018-05-31,NORMAL,null,Anpartsselskab,false
Ziig Workshop ApS,Nylandsvej 366940 Lem St,Lem St,null,38860321,null,4006992448,virksomhed,false,false,false,false,741010 Industriel design og produktdesign,,6940,null,true,2017-08-17,NORMAL,null,Anpartsselskab,false
LYGAMA Holding ApS,Tvindelstrupvej 19Tvindelstrup4100 Ringsted,Ringsted,null,40558748,null,4008102876,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,4100,null,true,2019-06-01,NORMAL,null,Anpartsselskab,false
Ravnkilde Hus Byg ApS,Bygaden 10, st. 1Ravnkilde9610 Nørager,Nørager,null,41382341,null,4008453538,virksomhed,false,false,false,false,467310 Engroshandel med træ, trælast og byggematerialer,,9610,null,false,2020-05-25,NORMAL,null,Anpartsselskab,false
PTA Holding 2020 ApS,Bygaden 10, st. 2Ravnkilde9610 Nørager,Nørager,null,41307331,null,4008422452,virksomhed,false,false,false,false,642020 Ikke-finansielle holdingselskaber,,9610,null,true,2020-04-20,NORMAL,null,Anpartsselskab,false
NJ Blik ApS,Nydamvej 113650 Ølstykke,Ølstykke,null,39495880,null,4007603697,virksomhed,false,false,false,false,432200 VVS- og blikkenslagerforretninger,,3650,null,false,2018-04-13,NORMAL,null,Anpartsselskab,false
